"date","value"
2016.11.28,3.3859
2016.11.29,3.399
2016.11.30,3.3842
2016.12.01,3.4718
2016.12.02,3.4755
2016.12.03,3.4575
2016.12.04,3.4395
2016.12.05,3.4215
2016.12.06,3.408
2016.12.07,3.383
2016.12.08,3.3755
2016.12.09,3.3785
2016.12.10,3.3652666666666664
2016.12.11,3.3520333333333334
2016.12.12,3.3388
2016.12.13,3.3355
2016.12.14,3.3705
2016.12.15,3.3695
2016.12.16,3.392
2016.12.17,3.383
2016.12.18,3.374
2016.12.19,3.365
2016.12.20,3.3546
2016.12.21,3.327
2016.12.22,3.2875
2016.12.23,3.271
2016.12.24,3.273
2016.12.25,3.275
2016.12.26,3.277
2016.12.27,3.2712
2016.12.28,3.2845
2016.12.29,3.2547
2016.12.30,3.2547
2016.12.31,3.2650333333333332
2017.01.01,3.2753666666666668
2017.01.02,3.2857
2017.01.03,3.2652
2017.01.04,3.2163
2017.01.05,3.1991
2017.01.06,3.2241
2017.01.07,3.2150333333333334
2017.01.08,3.2059666666666664
2017.01.09,3.1969
2017.01.10,3.1961
2017.01.11,3.1975
2017.01.12,3.1881
2017.01.13,3.2213
2017.01.14,3.228133333333333
2017.01.15,3.2349666666666668
2017.01.16,3.2418
2017.01.17,3.2115
2017.01.18,3.2309
2017.01.19,3.1965
2017.01.20,3.169
2017.01.21,3.1671
2017.01.22,3.1652
2017.01.23,3.1633
2017.01.24,3.1702
2017.01.25,3.1702
2017.01.26,3.178
2017.01.27,3.141
2017.01.28,3.1363333333333334
2017.01.29,3.1316666666666664
2017.01.30,3.127
2017.01.31,3.1509
2017.02.01,3.1295
2017.02.02,3.124
2017.02.03,3.1176
2017.02.04,3.1170666666666667
2017.02.05,3.1165333333333334
2017.02.06,3.116
2017.02.07,3.1205
2017.02.08,3.1175
2017.02.09,3.1301
2017.02.10,3.1157
2017.02.11,3.1143
2017.02.12,3.1129
2017.02.13,3.1115
2017.02.14,3.085
2017.02.15,3.0575
2017.02.16,3.0892
2017.02.17,3.1048
2017.02.18,3.098866666666667
2017.02.19,3.0929333333333333
2017.02.20,3.087
2017.02.21,3.0951
2017.02.22,3.064
2017.02.23,3.0595
2017.02.24,3.111
2017.02.25,3.1103333333333336
2017.02.26,3.1096666666666666
2017.02.27,3.109
2017.02.28,3.1091
2017.03.01,3.09
2017.03.02,3.1565
2017.03.03,3.1158
2017.03.04,3.1234
2017.03.05,3.131
2017.03.06,3.1386
2017.03.07,3.1195
2017.03.08,3.1631
2017.03.09,3.1932
2017.03.10,3.1395
2017.03.11,3.144
2017.03.12,3.1485
2017.03.13,3.153
2017.03.14,3.1685
2017.03.15,3.1037
2017.03.16,3.1185
2017.03.17,3.0918
2017.03.18,3.0854
2017.03.19,3.079
2017.03.20,3.0726
2017.03.21,3.0884
2017.03.22,3.088
2017.03.23,3.1395
2017.03.24,3.1086
2017.03.25,3.1145666666666667
2017.03.26,3.1205333333333334
2017.03.27,3.1265
2017.03.28,3.1412
2017.03.29,3.1199
2017.03.30,3.1496
2017.03.31,3.1233
2017.04.01,3.120433333333333
2017.04.02,3.117566666666667
2017.04.03,3.1147
2017.04.04,3.0939
2017.04.05,3.1203
2017.04.06,3.1427
2017.04.07,3.1462
2017.04.08,3.1414666666666666
2017.04.09,3.1367333333333334
2017.04.10,3.132
2017.04.11,3.1372
2017.04.12,3.1258
2017.04.13,3.1444
2017.04.14,3.1448
2017.04.15,3.129366666666667
2017.04.16,3.113933333333333
2017.04.17,3.0985
2017.04.18,3.108
2017.04.19,3.1522
2017.04.20,3.1486
2017.04.21,3.1482
2017.04.22,3.1414666666666666
2017.04.23,3.1347333333333336
